StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CF,AC1,AC1_DO,AC2,AC3,AC3_DO,AC4,AC4_DO,AC5,AC5_DO,AC6,AC6_DO,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7,Q7_3_TEXT,Q8,Q9,Q9_6_TEXT,Q10,Q11,Q11_7_TEXT,Video_DO,Policy_DO
9/22/2019 17:05,9/22/2019 17:11,IP Address,73.51.155.76,100,379,TRUE,9/22/2019 17:11,R_2QAIMhsge88hax4,,,,,41.45489502,-87.06130219,anonymous,EN,I consent to participate in this study.,A car honking,A street vender talking|A cow mooing|A car honking|Coins going into a vending machine,,,,,,,,,,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,A little,A little,Quite a bit,A little,Very slightly or not at all,Moderately,A little,A little,10,100,0,0,0,100,40,60,90,70,100,10,Disagree moderately,Agree a little,Agree a little,Disagree a little,Agree a little,Agree strongly,Disagree a little,Disagree moderately,Agree moderately,Disagree a little,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Male,,31,Hispanic or Latinx,,Extremely conservative,Other:,Anarcho Capitalism ,V1,S2
9/22/2019 17:00,9/22/2019 17:11,IP Address,67.246.227.133,100,688,TRUE,9/22/2019 17:11,R_1q4F33EJNFhPC6a,,,,,43.68429565,-70.46800232,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","His name|""HAPPY BIRTHDAY""|""SOS""|""REDRUM""",,,Strongly agree,Somewhat agree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Extremely,Moderately,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Quite a bit,Very slightly or not at all,Moderately,A little,90,10,0,0,30,0,30,0,50,50,50,0,Disagree strongly,Agree moderately,Agree strongly,Neither agree nor disagree,Disagree strongly,Agree strongly,Agree a little,Disagree strongly,Neither agree nor disagree,Agree a little,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat agree,Agree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Agree,Female,,38,Caucasian or White,,Extremely liberal,Democratic Party,,V5,S6
9/22/2019 17:00,9/22/2019 17:11,IP Address,98.216.85.147,100,662,TRUE,9/22/2019 17:11,R_2YVp7UVv0Y0UJrI,,,,,42.25390625,-71.45829773,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","""HAPPY BIRTHDAY""|""SOS""|His name|""REDRUM""",,,Strongly agree,Agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Quite a bit,A little,A little,Moderately,A little,A little,Very slightly or not at all,Moderately,A little,Very slightly or not at all,Moderately,A little,40,80,80,50,100,100,100,100,100,50,100,100,Disagree moderately,Disagree strongly,Agree strongly,Disagree moderately,Agree a little,Agree moderately,Agree strongly,Agree a little,Agree a little,Agree a little,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Female,,49,Caucasian or White,,Moderately liberal,No party,,V5,S8
9/22/2019 16:59,9/22/2019 17:11,IP Address,172.11.220.144,100,723,TRUE,9/22/2019 17:11,R_1Qc1F2MBX2gTlz0,,,,,39.64379883,-84.17430115,anonymous,EN,I consent to participate in this study.,,,,A gun,A phone|Papers|A gun|A pencil,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Somewhat disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,50,80,70,0,0,80,50,50,80,40,80,50,Disagree strongly,Disagree moderately,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Disagree strongly,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Male,,37,Caucasian or White,,Moderate,No party,,V3,S2
9/22/2019 17:04,9/22/2019 17:12,IP Address,73.2.182.75,100,464,TRUE,9/22/2019 17:12,R_5ausLtLWRvKiZvX,,,,,35.16400146,-89.7826004,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,A camera|Their keys|Their dog|Josh,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,Moderately,Moderately,40,50,50,50,50,0,100,100,50,70,100,90,Neither agree nor disagree,Disagree moderately,Agree a little,Agree a little,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Neither agree nor disagree,Agree moderately,Agree moderately,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Female,,45,Caucasian or White,,Extremely liberal,Democratic Party,,V6,S3
9/22/2019 17:02,9/22/2019 17:12,IP Address,159.118.14.127,100,603,TRUE,9/22/2019 17:12,R_2BzFuHBZnrBfiJ6,,,,,33.74299622,-90.73090363,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","""SOS""|His name|""REDRUM""|""HAPPY BIRTHDAY""",,,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Quite a bit,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Quite a bit,A little,A little,A little,0,50,60,80,70,30,80,70,50,70,80,50,Agree strongly,Disagree strongly,Agree moderately,Disagree strongly,Agree strongly,Agree moderately,Agree moderately,Disagree strongly,Neither agree nor disagree,Disagree strongly,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Female,,33,African American or Black,,Moderately liberal,Democratic Party,,V5,S7
9/22/2019 17:00,9/22/2019 17:12,IP Address,216.8.193.100,100,698,TRUE,9/22/2019 17:12,R_21n7C8vivVmeMUS,,,,,39.6125946,-84.9088974,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","His name|""HAPPY BIRTHDAY""|""REDRUM""|""SOS""",,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Quite a bit,Moderately,Very slightly or not at all,Moderately,Moderately,Moderately,Very slightly or not at all,Quite a bit,Very slightly or not at all,Moderately,Very slightly or not at all,Quite a bit,100,50,50,10,80,50,20,20,50,50,100,100,Disagree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Agree a little,Agree strongly,Disagree strongly,Agree strongly,Neither agree nor disagree,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Agree,Somewhat agree,Agree,Strongly disagree,Agree,Somewhat disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Female,,55,Caucasian or White,,Moderate,No party,,V5,S2
9/22/2019 17:00,9/22/2019 17:12,IP Address,24.35.177.177,100,723,TRUE,9/22/2019 17:12,R_2eQZMaErT2EAOK4,,,,,37.94850159,-91.76029968,anonymous,EN,I consent to participate in this study.,,,,,,A head,A bloody knife|A gun|A head|Pig blood,,,,,Strongly agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,100,0,10,70,90,0,0,0,50,10,70,0,Disagree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Agree moderately,Neither agree nor disagree,Disagree strongly,Agree strongly,Disagree strongly,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat disagree,Somewhat agree,Somewhat disagree,Disagree,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat agree,Agree,Female,,34,Hispanic or Latinx,,Extremely liberal,No party,,V4,S4
9/22/2019 17:00,9/22/2019 17:12,IP Address,70.133.221.76,100,729,TRUE,9/22/2019 17:12,R_27HELy8TKcs5EXA,,,,,34.23190308,-84.16269684,anonymous,EN,I consent to participate in this study.,A car honking,A cow mooing|A street vender talking|A car honking|Coins going into a vending machine,,,,,,,,,,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Quite a bit,A little,Quite a bit,Very slightly or not at all,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Very slightly or not at all,Moderately,50,90,90,50,50,70,90,90,50,60,90,90,Disagree moderately,Disagree moderately,Agree moderately,Disagree moderately,Agree a little,Agree strongly,Agree moderately,Disagree moderately,Agree moderately,Disagree strongly,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Agree,Somewhat agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Somewhat agree,Agree,Female,,60,Caucasian or White,,Moderately conservative,Republican Party,,V1,S5
9/22/2019 17:00,9/22/2019 17:12,IP Address,71.195.144.156,100,721,TRUE,9/22/2019 17:12,R_3J97q8LIABpDTo4,,,,,32.38949585,-89.95619965,anonymous,EN,I consent to participate in this study.,,,,A gun,A phone|A gun|A pencil|Papers,,,,,,,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,50,60,100,20,70,10,100,100,50,20,100,100,Agree a little,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Agree a little,Agree strongly,Disagree strongly,Agree moderately,Disagree strongly,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Agree,Somewhat disagree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Agree,Female,,47,Caucasian or White,,Moderate,Democratic Party,,V3,S5
9/22/2019 17:00,9/22/2019 17:12,IP Address,99.110.169.64,100,726,TRUE,9/22/2019 17:12,R_12r7mAyq5LaDP2u,,,,,39.95080566,-82.93289948,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","""SOS""|""HAPPY BIRTHDAY""|""REDRUM""|His name",,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,A little,A little,Moderately,Very slightly or not at all,100,30,0,0,90,0,0,0,10,30,0,0,Disagree strongly,Disagree a little,Agree a little,Agree a little,Disagree moderately,Agree moderately,Agree a little,Agree a little,Disagree moderately,Disagree a little,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Strongly agree,Agree,Somewhat agree,Strongly disagree,Agree,Strongly agree,Somewhat disagree,Agree,Somewhat disagree,Disagree,Neither agree nor disagree,Female,,23,African American or Black,,Extremely liberal,No party,,V5,S3
9/22/2019 17:00,9/22/2019 17:12,IP Address,98.13.40.184,100,731,TRUE,9/22/2019 17:12,R_2ampzhhJTvcv1Uo,,,,,43.13670349,-77.64810181,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","His name|""SOS""|""REDRUM""|""HAPPY BIRTHDAY""",,,Strongly agree,Agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Disagree,Neither agree nor disagree,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,50,50,50,40,50,20,50,50,50,50,90,50,Disagree strongly,Disagree moderately,Agree strongly,Disagree moderately,Agree moderately,Agree moderately,Agree moderately,Disagree strongly,Agree strongly,Disagree moderately,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat disagree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Female,,28,Other:,African American and Hispanic,Moderately liberal,Democratic Party,,V5,S7
9/22/2019 17:05,9/22/2019 17:12,IP Address,162.226.190.29,100,389,TRUE,9/22/2019 17:12,R_UEndSsdYcNLUCE9,,,,,33.87820435,-117.9566956,anonymous,EN,I consent to participate in this study.,,,Papers,,,,,,,,,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,100,0,10,0,80,40,0,0,100,90,10,0,Neither agree nor disagree,Agree moderately,Agree a little,Neither agree nor disagree,Agree a little,Agree a little,Agree a little,Disagree moderately,Neither agree nor disagree,Disagree a little,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Male,,28,Caucasian or White,,Moderate,Democratic Party,,V2,S6
9/22/2019 17:00,9/22/2019 17:12,IP Address,71.168.170.103,100,746,TRUE,9/22/2019 17:12,R_dnGg1oyBweTfUIx,,,,,40.25100708,-74.76270294,anonymous,EN,I consent to participate in this study.,,,,,,A head,Pig blood|A gun|A bloody knife|A head,,,,,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Somewhat disagree,Strongly agree,Strongly agree,Quite a bit,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,50,70,80,50,90,10,50,50,90,50,80,90,Disagree a little,Disagree moderately,Agree a little,Disagree moderately,Agree moderately,Agree a little,Agree moderately,Disagree moderately,Agree moderately,Disagree a little,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Female,,55,Caucasian or White,,Moderately liberal,Democratic Party,,V4,S4
9/22/2019 17:01,9/22/2019 17:12,IP Address,24.181.229.118,100,686,TRUE,9/22/2019 17:12,R_2BaJx3tGs93zmk6,,,,,42.25549316,-71.77189636,anonymous,EN,I consent to participate in this study.,A car honking,Coins going into a vending machine|A street vender talking|A cow mooing|A car honking,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Moderately,Very slightly or not at all,0,100,70,100,50,100,100,100,100,60,100,80,Neither agree nor disagree,Disagree a little,Agree moderately,Disagree moderately,Agree a little,Agree strongly,Agree moderately,Disagree a little,Agree strongly,Neither agree nor disagree,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Agree,Male,,36,Caucasian or White,,Extremely conservative,Republican Party,,V1,S6
9/22/2019 17:00,9/22/2019 17:12,IP Address,69.248.74.162,100,728,TRUE,9/22/2019 17:12,R_xbIwZ3u7tX4DyqB,,,,,39.78970337,-75.03549957,anonymous,EN,I consent to participate in this study.,,,,,,A head,Pig blood|A bloody knife|A head|A gun,,,,,Strongly agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,A little,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,A little,90,70,30,0,30,50,50,20,70,60,50,50,Disagree moderately,Agree a little,Agree moderately,Agree strongly,Agree strongly,Neither agree nor disagree,Agree moderately,Disagree strongly,Disagree a little,Disagree strongly,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Disagree,Agree,Strongly disagree,Somewhat agree,Disagree,Neither agree nor disagree,Agree,Somewhat agree,Disagree,Agree,Male,,30,Caucasian or White,,Moderately liberal,No party,,V4,S4
9/22/2019 17:07,9/22/2019 17:12,IP Address,97.88.148.3,100,303,TRUE,9/22/2019 17:12,R_9vH1UZ3JSdCNj7H,,,,,43.8973999,-91.23139954,anonymous,EN,I consent to participate in this study.,A car honking,A car honking|A street vender talking|A cow mooing|Coins going into a vending machine,,,,,,,,,,Strongly agree,Somewhat agree,Disagree,Strongly disagree,Disagree,Somewhat disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,90,20,40,0,100,40,50,20,10,60,50,20,Agree a little,Agree moderately,Disagree strongly,Disagree strongly,Agree moderately,Agree strongly,Agree a little,Agree strongly,Agree strongly,Disagree a little,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Extremely characteristic of me,Uncertain,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Neither agree nor disagree,Somewhat agree,Disagree,Agree,Disagree,Somewhat agree,Agree,Somewhat disagree,Disagree,Somewhat agree,Male,,38,Caucasian or White,,Moderately liberal,Democratic Party,,V1,S8
